时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-08-20 23:25:45,主世界,DHYXH,29,91,284,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:25:46,主世界,DHYXH,29,91,284,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:25:48,主世界,DHYXH,29,92,284,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:25:50,主世界,DHYXH,29,92,284,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:25:51,主世界,DHYXH,29,94,284,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:25:56,主世界,DHYXH,32,92,285,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:25:56,主世界,DHYXH,32,91,285,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:25:56,主世界,DHYXH,32,91,285,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:25:57,主世界,DHYXH,32,92,285,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:25:57,主世界,DHYXH,32,93,285,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:26:02,主世界,DHYXH,37,95,290,使用物品,Golden Carrot,,,,类型：minecraft:golden_carrot
2023-08-20 23:26:02,主世界,DHYXH,37,95,290,进食,Golden Carrot,,,,
2023-08-20 23:26:04,主世界,DHYXH,37,95,290,使用物品,Golden Carrot,,,,类型：minecraft:golden_carrot
2023-08-20 23:26:04,主世界,DHYXH,37,95,290,进食,Golden Carrot,,,,
2023-08-20 23:26:21,主世界,DHYXH,38,96,291,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:26:32,主世界,DHYXH,26,94,287,使用物品,Apple,,,,类型：minecraft:apple
2023-08-20 23:26:32,主世界,DHYXH,27,94,288,使用物品,Apple,,,,类型：minecraft:apple
2023-08-20 23:26:38,主世界,DHYXH,28,96,301,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:26:43,主世界,DHYXH,-40,88,432,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:26:49,主世界,DHYXH,-83,117,576,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:27:00,主世界,DHYXH,-155,65,744,打开容器,minecraft:chest,-156,63,743,
2023-08-20 23:27:00,主世界,DHYXH,-155,65,744,方块接受玩家互动,minecraft:chest,-156,63,743,
2023-08-20 23:27:01,主世界,DHYXH,-155,65,744,关闭容器,minecraft:chest,-156,63,743,
2023-08-20 23:27:01,主世界,DHYXH,-155,65,744,打开容器,minecraft:undyed_shulker_box,-155,63,743,
2023-08-20 23:27:01,主世界,DHYXH,-155,65,744,方块接受玩家互动,minecraft:undyed_shulker_box,-155,63,743,
2023-08-20 23:27:03,主世界,DHYXH,-155,65,745,关闭容器,minecraft:undyed_shulker_box,-155,63,743,
2023-08-20 23:27:04,主世界,DHYXH,-155,65,745,打开容器,minecraft:chest,-156,63,743,
2023-08-20 23:27:04,主世界,DHYXH,-155,65,745,方块接受玩家互动,minecraft:chest,-156,63,743,
2023-08-20 23:27:07,主世界,DHYXH,-155,65,745,容器 取出物品,minecraft:chest,-156,63,743,从第5号槽 取出1个 Enchanted Book
2023-08-20 23:27:12,主世界,DHYXH,-155,65,745,容器 放入物品,minecraft:chest,-156,63,743,从第3号槽 放入1个 Enchanted Book
2023-08-20 23:27:18,主世界,DHYXH,-155,65,745,容器 放入物品,minecraft:chest,-156,63,743,从第22号槽 放入1个 Enchanted Book
2023-08-20 23:27:18,主世界,DHYXH,-155,65,745,容器 放入物品,minecraft:chest,-156,63,743,从第23号槽 放入1个 Enchanted Book
2023-08-20 23:27:18,主世界,DHYXH,-155,65,745,容器 取出物品,minecraft:chest,-156,63,743,从第23号槽 取出1个 Enchanted Book
2023-08-20 23:27:22,主世界,DHYXH,-155,65,745,容器 放入物品,minecraft:chest,-156,63,743,从第5号槽 放入1个 Enchanted Book
2023-08-20 23:27:23,主世界,DHYXH,-155,65,745,容器 取出物品,minecraft:chest,-156,63,743,从第22号槽 取出1个 Enchanted Book
2023-08-20 23:27:28,主世界,DHYXH,-155,65,745,关闭容器,minecraft:chest,-156,63,743,
2023-08-20 23:27:28,主世界,DHYXH,-155,65,745,打开容器,minecraft:undyed_shulker_box,-155,63,743,
2023-08-20 23:27:28,主世界,DHYXH,-155,65,745,方块接受玩家互动,minecraft:undyed_shulker_box,-155,63,743,
2023-08-20 23:27:31,主世界,DHYXH,-155,65,745,关闭容器,minecraft:undyed_shulker_box,-155,63,743,
2023-08-20 23:27:33,主世界,DHYXH,-154,65,745,打开容器,minecraft:undyed_shulker_box,-154,63,743,
2023-08-20 23:27:33,主世界,DHYXH,-154,65,745,方块接受玩家互动,minecraft:undyed_shulker_box,-154,63,743,
2023-08-20 23:27:35,主世界,DHYXH,-154,65,745,关闭容器,minecraft:undyed_shulker_box,-154,63,743,
2023-08-20 23:27:35,主世界,DHYXH,-156,65,745,方块接受玩家互动,minecraft:anvil,-157,63,743,
2023-08-20 23:27:35,主世界,DHYXH,-156,65,745,打开容器,minecraft:anvil,-157,63,743,
2023-08-20 23:27:37,主世界,DHYXH,-156,65,745,打开容器,minecraft:undyed_shulker_box,-158,63,743,
2023-08-20 23:27:37,主世界,DHYXH,-156,65,745,方块接受玩家互动,minecraft:undyed_shulker_box,-158,63,743,
2023-08-20 23:27:37,主世界,DHYXH,-156,65,745,打开容器,minecraft:undyed_shulker_box,-158,63,743,
2023-08-20 23:27:37,主世界,DHYXH,-156,65,745,方块接受玩家互动,minecraft:undyed_shulker_box,-158,63,743,
2023-08-20 23:27:38,主世界,DHYXH,-156,65,745,关闭容器,minecraft:undyed_shulker_box,-158,63,743,
2023-08-20 23:27:38,主世界,DHYXH,-156,65,745,打开容器,minecraft:chest,-156,63,743,
2023-08-20 23:27:38,主世界,DHYXH,-156,65,745,方块接受玩家互动,minecraft:chest,-156,63,743,
2023-08-20 23:27:41,主世界,DHYXH,-155,65,745,关闭容器,minecraft:chest,-156,63,743,
2023-08-20 23:27:41,主世界,DHYXH,-154,65,745,打开容器,minecraft:undyed_shulker_box,-154,63,743,
2023-08-20 23:27:41,主世界,DHYXH,-154,65,745,方块接受玩家互动,minecraft:undyed_shulker_box,-154,63,743,
2023-08-20 23:27:42,主世界,DHYXH,-153,66,745,关闭容器,minecraft:undyed_shulker_box,-154,63,743,
2023-08-20 23:27:42,主世界,DHYXH,-153,66,745,放置方块,minecraft:air,-151,63,740,
2023-08-20 23:27:43,主世界,DHYXH,-153,66,745,方块接受玩家互动,minecraft:standing_sign,-152,63,742,
2023-08-20 23:27:44,主世界,DHYXH,-153,66,745,打开容器,minecraft:chest,-152,63,743,
2023-08-20 23:27:44,主世界,DHYXH,-153,66,745,方块接受玩家互动,minecraft:chest,-152,63,743,
2023-08-20 23:27:50,主世界,DHYXH,-153,66,745,容器 取出物品,minecraft:chest,-152,63,743,从第35号槽 取出64个 Carrot
2023-08-20 23:27:51,主世界,DHYXH,-153,66,745,关闭容器,minecraft:chest,-152,63,743,
2023-08-20 23:27:51,主世界,DHYXH,-153,67,745,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:28:02,主世界,DHYXH,-218,65,812,打开容器,minecraft:crafting_table,-221,63,812,
2023-08-20 23:28:04,主世界,DHYXH,-219,66,813,打开容器,minecraft:chest,-224,64,814,
2023-08-20 23:28:04,主世界,DHYXH,-219,66,813,方块接受玩家互动,minecraft:chest,-224,64,814,
2023-08-20 23:28:06,主世界,DHYXH,-219,65,814,关闭容器,minecraft:chest,-224,64,814,
2023-08-20 23:28:06,主世界,DHYXH,-219,65,814,打开容器,minecraft:yellow_shulker_box,-221,63,813,
2023-08-20 23:28:06,主世界,DHYXH,-219,65,814,方块接受玩家互动,minecraft:yellow_shulker_box,-221,63,813,
2023-08-20 23:28:07,主世界,DHYXH,-219,65,814,容器 放入物品,minecraft:yellow_shulker_box,-221,63,813,从第14号槽 放入64个 Block of Gold
2023-08-20 23:28:07,主世界,DHYXH,-219,65,814,容器 放入物品,minecraft:yellow_shulker_box,-221,63,813,从第13号槽 放入56个 Block of Gold
2023-08-20 23:28:08,主世界,DHYXH,-219,65,814,关闭容器,minecraft:yellow_shulker_box,-221,63,813,
2023-08-20 23:28:08,主世界,DHYXH,-219,65,814,打开容器,minecraft:yellow_shulker_box,-221,63,813,
2023-08-20 23:28:08,主世界,DHYXH,-219,65,814,方块接受玩家互动,minecraft:yellow_shulker_box,-221,63,813,
2023-08-20 23:28:09,主世界,DHYXH,-219,65,814,容器 放入物品,minecraft:yellow_shulker_box,-221,63,813,从第13号槽 放入64个 Block of Gold
2023-08-20 23:28:09,主世界,DHYXH,-219,65,814,容器 放入物品,minecraft:yellow_shulker_box,-221,63,813,从第14号槽 放入56个 Block of Gold
2023-08-20 23:28:11,主世界,DHYXH,-219,65,814,容器 取出物品,minecraft:yellow_shulker_box,-221,63,813,从第14号槽 取出56个 Block of Gold
2023-08-20 23:28:12,主世界,DHYXH,-219,65,813,关闭容器,minecraft:yellow_shulker_box,-221,63,813,
2023-08-20 23:28:12,主世界,DHYXH,-219,65,813,打开容器,minecraft:crafting_table,-221,63,812,
2023-08-20 23:28:18,主世界,DHYXH,-219,65,812,打开容器,minecraft:yellow_shulker_box,-221,63,813,
2023-08-20 23:28:18,主世界,DHYXH,-219,65,812,方块接受玩家互动,minecraft:yellow_shulker_box,-221,63,813,
2023-08-20 23:28:21,主世界,DHYXH,-218,65,812,丢出物品,Block of Gold,,,,56
2023-08-20 23:28:23,主世界,DHYXH,-218,65,812,关闭容器,minecraft:yellow_shulker_box,-221,63,813,
2023-08-20 23:28:23,主世界,DHYXH,-219,65,813,捡起物品,Block of Gold,-220,63,813,56个
2023-08-20 23:28:24,主世界,DHYXH,-219,65,813,打开容器,minecraft:yellow_shulker_box,-221,63,813,
2023-08-20 23:28:24,主世界,DHYXH,-219,65,813,方块接受玩家互动,minecraft:yellow_shulker_box,-221,63,813,
2023-08-20 23:28:25,主世界,DHYXH,-219,65,813,容器 放入物品,minecraft:yellow_shulker_box,-221,63,813,从第14号槽 放入56个 Block of Gold
2023-08-20 23:28:26,主世界,DHYXH,-219,65,813,关闭容器,minecraft:yellow_shulker_box,-221,63,813,
2023-08-20 23:28:28,主世界,DHYXH,-220,65,816,打开容器,minecraft:chest,-224,65,815,
2023-08-20 23:28:28,主世界,DHYXH,-220,65,816,方块接受玩家互动,minecraft:chest,-224,65,815,
2023-08-20 23:28:29,主世界,DHYXH,-220,65,816,关闭容器,minecraft:chest,-224,65,815,
2023-08-20 23:28:29,主世界,DHYXH,-220,65,816,打开容器,minecraft:chest,-224,64,815,
2023-08-20 23:28:29,主世界,DHYXH,-220,65,816,方块接受玩家互动,minecraft:chest,-224,64,815,
2023-08-20 23:28:30,主世界,DHYXH,-220,65,816,关闭容器,minecraft:chest,-224,64,815,
2023-08-20 23:28:30,主世界,DHYXH,-220,65,816,打开容器,minecraft:chest,-224,63,815,
2023-08-20 23:28:30,主世界,DHYXH,-220,65,816,方块接受玩家互动,minecraft:chest,-224,63,815,
2023-08-20 23:28:32,主世界,DHYXH,-220,65,815,关闭容器,minecraft:chest,-224,63,815,
2023-08-20 23:28:32,主世界,DHYXH,-221,65,815,打开容器,minecraft:chest,-224,64,814,
2023-08-20 23:28:32,主世界,DHYXH,-221,65,815,方块接受玩家互动,minecraft:chest,-224,64,814,
2023-08-20 23:28:33,主世界,DHYXH,-221,65,815,关闭容器,minecraft:chest,-224,64,814,
2023-08-20 23:28:34,主世界,DHYXH,-221,65,815,打开容器,minecraft:chest,-224,65,814,
2023-08-20 23:28:34,主世界,DHYXH,-221,65,815,方块接受玩家互动,minecraft:chest,-224,65,814,
2023-08-20 23:28:35,主世界,DHYXH,-221,65,815,关闭容器,minecraft:chest,-224,65,814,
2023-08-20 23:28:35,主世界,DHYXH,-221,65,815,打开容器,minecraft:chest,-224,66,814,
2023-08-20 23:28:35,主世界,DHYXH,-221,65,815,方块接受玩家互动,minecraft:chest,-224,66,814,
2023-08-20 23:28:36,主世界,DHYXH,-221,65,815,关闭容器,minecraft:chest,-224,66,814,
2023-08-20 23:28:36,主世界,DHYXH,-221,65,815,打开容器,minecraft:chest,-224,67,814,
2023-08-20 23:28:36,主世界,DHYXH,-221,65,815,方块接受玩家互动,minecraft:chest,-224,67,814,
2023-08-20 23:28:38,主世界,DHYXH,-221,65,815,关闭容器,minecraft:chest,-224,67,814,
2023-08-20 23:28:38,主世界,DHYXH,-221,65,815,打开容器,minecraft:chest,-224,67,813,
2023-08-20 23:28:38,主世界,DHYXH,-221,65,815,方块接受玩家互动,minecraft:chest,-224,67,813,
2023-08-20 23:28:39,主世界,DHYXH,-221,65,815,关闭容器,minecraft:chest,-224,67,813,
2023-08-20 23:28:39,主世界,DHYXH,-221,65,815,打开容器,minecraft:chest,-224,66,813,
2023-08-20 23:28:39,主世界,DHYXH,-221,65,815,方块接受玩家互动,minecraft:chest,-224,66,813,
2023-08-20 23:28:41,主世界,DHYXH,-221,65,815,关闭容器,minecraft:chest,-224,66,813,
2023-08-20 23:28:41,主世界,DHYXH,-221,65,815,打开容器,minecraft:chest,-224,65,813,
2023-08-20 23:28:41,主世界,DHYXH,-221,65,815,方块接受玩家互动,minecraft:chest,-224,65,813,
2023-08-20 23:28:43,主世界,DHYXH,-221,65,815,容器 取出物品,minecraft:chest,-224,65,813,从第0号槽 取出64个 Gold Nugget
2023-08-20 23:28:44,主世界,DHYXH,-221,65,815,容器 取出物品,minecraft:chest,-224,65,813,从第1号槽 取出64个 Gold Nugget
2023-08-20 23:28:44,主世界,DHYXH,-221,65,815,容器 取出物品,minecraft:chest,-224,65,813,从第2号槽 取出64个 Gold Nugget
2023-08-20 23:28:44,主世界,DHYXH,-221,65,815,容器 取出物品,minecraft:chest,-224,65,813,从第3号槽 取出64个 Gold Nugget
2023-08-20 23:28:45,主世界,DHYXH,-221,65,815,容器 取出物品,minecraft:chest,-224,65,813,从第4号槽 取出64个 Gold Nugget
2023-08-20 23:28:45,主世界,DHYXH,-221,65,815,容器 取出物品,minecraft:chest,-224,65,813,从第6号槽 取出64个 Gold Nugget
2023-08-20 23:28:46,主世界,DHYXH,-221,65,815,容器 取出物品,minecraft:chest,-224,65,813,从第7号槽 取出64个 Gold Nugget
2023-08-20 23:28:46,主世界,DHYXH,-221,65,815,容器 取出物品,minecraft:chest,-224,65,813,从第5号槽 取出64个 Gold Nugget
2023-08-20 23:28:47,主世界,DHYXH,-221,65,815,关闭容器,minecraft:chest,-224,65,813,
2023-08-20 23:28:48,主世界,DHYXH,-219,65,814,打开容器,minecraft:crafting_table,-221,63,812,
2023-08-20 23:28:56,主世界,DHYXH,-215,65,808,使用物品,Golden Carrot,,,,类型：minecraft:golden_carrot
2023-08-20 23:28:56,主世界,DHYXH,-215,65,808,进食,Golden Carrot,,,,
2023-08-20 23:29:06,主世界,DHYXH,-198,66,800,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:29:12,主世界,DHYXH,-148,126,703,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:29:17,主世界,DHYXH,-191,106,827,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-20 23:29:29,主世界,DHYXH,-248,195,997,打开容器,minecraft:undyed_shulker_box,-250,193,998,
2023-08-20 23:29:29,主世界,DHYXH,-248,195,997,方块接受玩家互动,minecraft:undyed_shulker_box,-250,193,998,
2023-08-20 23:29:30,主世界,DHYXH,-248,195,997,关闭容器,minecraft:undyed_shulker_box,-250,193,998,
2023-08-20 23:29:32,主世界,DHYXH,-249,195,1003,打开容器,minecraft:undyed_shulker_box,-249,193,1003,
2023-08-20 23:29:32,主世界,DHYXH,-249,195,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-249,193,1003,
2023-08-20 23:29:33,主世界,DHYXH,-250,195,1002,关闭容器,minecraft:undyed_shulker_box,-249,193,1003,
2023-08-20 23:29:33,主世界,DHYXH,-250,195,1002,打开容器,minecraft:undyed_shulker_box,-250,193,1003,
2023-08-20 23:29:33,主世界,DHYXH,-250,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-250,193,1003,
2023-08-20 23:29:34,主世界,DHYXH,-251,195,1002,关闭容器,minecraft:undyed_shulker_box,-250,193,1003,
2023-08-20 23:29:34,主世界,DHYXH,-251,195,1002,打开容器,minecraft:yellow_shulker_box,-251,193,1003,
2023-08-20 23:29:34,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:yellow_shulker_box,-251,193,1003,
2023-08-20 23:29:35,主世界,DHYXH,-252,197,1003,关闭容器,minecraft:yellow_shulker_box,-251,193,1003,
2023-08-20 23:29:35,主世界,DHYXH,-252,197,1003,打开容器,minecraft:chest,-253,195,1004,
2023-08-20 23:29:35,主世界,DHYXH,-252,197,1003,方块接受玩家互动,minecraft:chest,-253,195,1004,
2023-08-20 23:29:37,主世界,DHYXH,-252,196,1003,关闭容器,minecraft:chest,-253,195,1004,
2023-08-20 23:29:37,主世界,DHYXH,-252,196,1003,打开容器,minecraft:undyed_shulker_box,-252,193,1003,
2023-08-20 23:29:37,主世界,DHYXH,-252,196,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-252,193,1003,
2023-08-20 23:29:38,主世界,DHYXH,-252,196,1003,关闭容器,minecraft:undyed_shulker_box,-252,193,1003,
2023-08-20 23:29:39,主世界,DHYXH,-252,196,1003,放置方块,minecraft:air,-250,193,1005,
2023-08-20 23:29:39,主世界,DHYXH,-251,196,1003,打开容器,minecraft:blue_shulker_box,-250,193,1004,
2023-08-20 23:29:39,主世界,DHYXH,-251,196,1003,方块接受玩家互动,minecraft:blue_shulker_box,-250,193,1004,
2023-08-20 23:29:41,主世界,DHYXH,-250,196,1003,关闭容器,minecraft:blue_shulker_box,-250,193,1004,
2023-08-20 23:29:45,主世界,DHYXH,-251,195,1007,打开容器,minecraft:undyed_shulker_box,-251,197,1004,
2023-08-20 23:29:45,主世界,DHYXH,-251,195,1007,方块接受玩家互动,minecraft:undyed_shulker_box,-251,197,1004,
2023-08-20 23:29:46,主世界,DHYXH,-251,195,1007,关闭容器,minecraft:undyed_shulker_box,-251,197,1004,
2023-08-20 23:29:46,主世界,DHYXH,-251,195,1007,打开容器,minecraft:undyed_shulker_box,-251,197,1005,
2023-08-20 23:29:46,主世界,DHYXH,-251,195,1007,方块接受玩家互动,minecraft:undyed_shulker_box,-251,197,1005,
2023-08-20 23:29:48,主世界,DHYXH,-251,195,1007,关闭容器,minecraft:undyed_shulker_box,-251,197,1005,
2023-08-20 23:29:48,主世界,DHYXH,-251,195,1007,打开容器,minecraft:undyed_shulker_box,-250,197,1004,
2023-08-20 23:29:48,主世界,DHYXH,-251,195,1007,方块接受玩家互动,minecraft:undyed_shulker_box,-250,197,1004,
2023-08-20 23:29:49,主世界,DHYXH,-250,195,1006,关闭容器,minecraft:undyed_shulker_box,-250,197,1004,
2023-08-20 23:29:50,主世界,DHYXH,-250,195,1006,打开容器,minecraft:undyed_shulker_box,-247,197,1003,
2023-08-20 23:29:50,主世界,DHYXH,-250,195,1006,方块接受玩家互动,minecraft:undyed_shulker_box,-247,197,1003,
2023-08-20 23:29:51,主世界,DHYXH,-250,195,1006,关闭容器,minecraft:undyed_shulker_box,-247,197,1003,
2023-08-20 23:29:51,主世界,DHYXH,-250,195,1006,打开容器,minecraft:undyed_shulker_box,-248,197,1004,
2023-08-20 23:29:51,主世界,DHYXH,-250,195,1006,方块接受玩家互动,minecraft:undyed_shulker_box,-248,197,1004,
2023-08-20 23:29:52,主世界,DHYXH,-250,195,1006,关闭容器,minecraft:undyed_shulker_box,-248,197,1004,
2023-08-20 23:29:53,主世界,DHYXH,-250,195,1006,打开容器,minecraft:undyed_shulker_box,-249,197,1004,
2023-08-20 23:29:53,主世界,DHYXH,-250,195,1006,方块接受玩家互动,minecraft:undyed_shulker_box,-249,197,1004,
2023-08-20 23:29:54,主世界,DHYXH,-249,195,1006,关闭容器,minecraft:undyed_shulker_box,-249,197,1004,
2023-08-20 23:29:55,主世界,DHYXH,-249,195,1006,打开容器,minecraft:undyed_shulker_box,-247,197,1004,
2023-08-20 23:29:55,主世界,DHYXH,-249,195,1006,方块接受玩家互动,minecraft:undyed_shulker_box,-247,197,1004,
2023-08-20 23:29:56,主世界,DHYXH,-248,195,1006,关闭容器,minecraft:undyed_shulker_box,-247,197,1004,
2023-08-20 23:29:56,主世界,DHYXH,-248,195,1006,打开容器,minecraft:undyed_shulker_box,-247,197,1003,
2023-08-20 23:29:56,主世界,DHYXH,-248,195,1006,方块接受玩家互动,minecraft:undyed_shulker_box,-247,197,1003,
2023-08-20 23:29:57,主世界,DHYXH,-248,195,1005,关闭容器,minecraft:undyed_shulker_box,-247,197,1003,
2023-08-20 23:29:58,主世界,DHYXH,-247,195,1005,打开容器,minecraft:undyed_shulker_box,-246,197,1001,
2023-08-20 23:29:58,主世界,DHYXH,-247,195,1005,方块接受玩家互动,minecraft:undyed_shulker_box,-246,197,1001,
2023-08-20 23:29:59,主世界,DHYXH,-247,195,1005,关闭容器,minecraft:undyed_shulker_box,-246,197,1001,
2023-08-20 23:29:59,主世界,DHYXH,-247,195,1005,打开容器,minecraft:red_shulker_box,-247,197,1002,
2023-08-20 23:29:59,主世界,DHYXH,-247,195,1005,方块接受玩家互动,minecraft:red_shulker_box,-247,197,1002,
2023-08-20 23:30:00,主世界,DHYXH,-247,195,1005,关闭容器,minecraft:red_shulker_box,-247,197,1002,
2023-08-20 23:30:00,主世界,DHYXH,-247,195,1005,打开容器,minecraft:undyed_shulker_box,-246,197,1002,
2023-08-20 23:30:00,主世界,DHYXH,-247,195,1005,方块接受玩家互动,minecraft:undyed_shulker_box,-246,197,1002,
2023-08-20 23:30:01,主世界,DHYXH,-247,195,1005,关闭容器,minecraft:undyed_shulker_box,-246,197,1002,
2023-08-20 23:30:01,主世界,DHYXH,-247,195,1005,打开容器,minecraft:undyed_shulker_box,-246,197,1003,
2023-08-20 23:30:01,主世界,DHYXH,-247,195,1005,方块接受玩家互动,minecraft:undyed_shulker_box,-246,197,1003,
2023-08-20 23:30:02,主世界,DHYXH,-246,195,1004,关闭容器,minecraft:undyed_shulker_box,-246,197,1003,
2023-08-20 23:30:03,主世界,DHYXH,-246,195,1004,打开容器,minecraft:undyed_shulker_box,-245,197,1002,
2023-08-20 23:30:03,主世界,DHYXH,-246,195,1004,方块接受玩家互动,minecraft:undyed_shulker_box,-245,197,1002,
2023-08-20 23:30:04,主世界,DHYXH,-245,195,1003,关闭容器,minecraft:undyed_shulker_box,-245,197,1002,
2023-08-20 23:30:04,主世界,DHYXH,-245,195,1003,打开容器,minecraft:undyed_shulker_box,-245,197,1001,
2023-08-20 23:30:04,主世界,DHYXH,-245,195,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-245,197,1001,
2023-08-20 23:30:05,主世界,DHYXH,-245,195,1003,关闭容器,minecraft:undyed_shulker_box,-245,197,1001,
2023-08-20 23:30:05,主世界,DHYXH,-245,195,1003,打开容器,minecraft:undyed_shulker_box,-245,197,1000,
2023-08-20 23:30:05,主世界,DHYXH,-245,195,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-245,197,1000,
2023-08-20 23:30:06,主世界,DHYXH,-246,195,1002,关闭容器,minecraft:undyed_shulker_box,-245,197,1000,
2023-08-20 23:30:07,主世界,DHYXH,-246,195,1002,放置方块,minecraft:air,-247,197,999,
2023-08-20 23:30:07,主世界,DHYXH,-245,195,1002,打开容器,minecraft:yellow_shulker_box,-246,197,999,
2023-08-20 23:30:07,主世界,DHYXH,-245,195,1002,方块接受玩家互动,minecraft:yellow_shulker_box,-246,197,999,
2023-08-20 23:30:08,主世界,DHYXH,-245,195,1002,关闭容器,minecraft:yellow_shulker_box,-246,197,999,
2023-08-20 23:30:08,主世界,DHYXH,-245,195,1002,打开容器,minecraft:undyed_shulker_box,-246,197,1000,
