时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-08-05 15:08:55,主世界,zzyictrl,2288,40,338,捡起物品,Iron Bars,2289,39,338,1个
2023-08-05 15:09:00,主世界,zzyictrl,2286,40,338,打开容器,minecraft:chest,2284,38,337,
2023-08-05 15:09:00,主世界,zzyictrl,2286,40,338,方块接受玩家互动,minecraft:chest,2284,38,337,
2023-08-05 15:09:01,主世界,zzyictrl,2286,40,338,关闭容器,minecraft:chest,2284,38,337,
2023-08-05 15:09:03,主世界,zzyictrl,2287,40,339,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-05 15:09:03,主世界,zzyictrl,2287,40,339,破坏方块,minecraft:stonebrick,2288,39,339,
2023-08-05 15:09:03,主世界,zzyictrl,2287,40,339,破坏方块,minecraft:stonebrick,2289,39,339,
2023-08-05 15:09:05,主世界,zzyictrl,2288,40,339,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-05 15:09:05,主世界,zzyictrl,2288,40,339,破坏方块,minecraft:stonebrick,2288,38,339,
2023-08-05 15:09:06,主世界,zzyictrl,2288,40,339,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-05 15:09:06,主世界,zzyictrl,2288,40,339,破坏方块,minecraft:stonebrick,2289,38,339,
2023-08-05 15:09:11,主世界,zzyictrl,2286,40,340,捡起物品,Iron Bars,2287,38,341,1个
2023-08-05 15:09:16,主世界,zzyictrl,2283,45,339,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-05 15:09:16,主世界,zzyictrl,2283,45,339,破坏方块,minecraft:stonebrick,2284,44,339,
2023-08-05 15:09:17,主世界,zzyictrl,2283,45,339,破坏方块,minecraft:stonebrick,2283,44,338,
2023-08-05 15:09:18,主世界,zzyictrl,2283,51,340,破坏方块,minecraft:stonebrick,2283,49,338,
2023-08-05 15:09:19,主世界,zzyictrl,2283,51,340,破坏方块,minecraft:stonebrick,2283,48,338,
2023-08-05 15:09:20,主世界,zzyictrl,2283,50,339,破坏方块,minecraft:stonebrick,2283,47,338,
2023-08-05 15:09:21,主世界,zzyictrl,2283,53,339,破坏方块,minecraft:stonebrick,2283,52,338,
2023-08-05 15:09:24,主世界,zzyictrl,2283,49,338,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-05 15:09:24,主世界,zzyictrl,2283,49,338,破坏方块,minecraft:stonebrick,2283,46,338,
2023-08-05 15:09:24,主世界,zzyictrl,2283,48,338,破坏方块,minecraft:stone,2284,46,338,
2023-08-05 15:09:25,主世界,zzyictrl,2283,48,338,破坏方块,minecraft:stone,2284,45,338,
2023-08-05 15:09:25,主世界,zzyictrl,2283,48,338,破坏方块,minecraft:stone,2284,47,338,
2023-08-05 15:09:25,主世界,zzyictrl,2283,48,338,破坏方块,minecraft:stonebrick,2284,46,339,
2023-08-05 15:09:26,主世界,zzyictrl,2283,48,338,破坏方块,minecraft:stonebrick,2284,45,339,
2023-08-05 15:09:26,主世界,zzyictrl,2284,48,338,破坏方块,minecraft:stone,2285,45,339,
2023-08-05 15:09:27,主世界,zzyictrl,2284,48,338,破坏方块,minecraft:stone,2285,46,338,
2023-08-05 15:09:27,主世界,zzyictrl,2284,48,338,破坏方块,minecraft:stone,2285,45,338,
2023-08-05 15:09:27,主世界,zzyictrl,2284,48,338,破坏方块,minecraft:stone,2284,44,338,
2023-08-05 15:09:28,主世界,zzyictrl,2284,48,338,破坏方块,minecraft:stone,2284,46,337,
2023-08-05 15:09:28,主世界,zzyictrl,2284,48,338,破坏方块,minecraft:stone,2284,45,337,
2023-08-05 15:09:29,主世界,zzyictrl,2284,48,338,破坏方块,minecraft:stone,2283,46,337,
2023-08-05 15:09:29,主世界,zzyictrl,2284,48,338,破坏方块,minecraft:stone,2283,45,337,
2023-08-05 15:09:29,主世界,zzyictrl,2284,48,338,破坏方块,minecraft:stone,2284,47,337,
2023-08-05 15:09:30,主世界,zzyictrl,2284,48,338,破坏方块,minecraft:stone,2285,44,338,
2023-08-05 15:09:30,主世界,zzyictrl,2284,48,338,破坏方块,minecraft:stone,2285,43,338,
2023-08-05 15:09:35,主世界,zzyictrl,2284,46,339,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-05 15:09:36,主世界,zzyictrl,2284,46,339,破坏方块,minecraft:stone,2285,44,339,
2023-08-05 15:09:36,主世界,zzyictrl,2284,46,339,破坏方块,minecraft:stone,2285,43,339,
2023-08-05 15:09:36,主世界,zzyictrl,2284,46,339,破坏方块,minecraft:stonebrick,2286,41,339,
2023-08-05 15:09:37,主世界,zzyictrl,2284,46,340,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-05 15:09:37,主世界,zzyictrl,2284,46,340,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-05 15:09:39,主世界,zzyictrl,2285,46,339,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-05 15:09:39,主世界,zzyictrl,2285,46,339,破坏方块,minecraft:stonebrick,2285,41,340,
2023-08-05 15:09:40,主世界,zzyictrl,2285,46,339,破坏方块,minecraft:stone,2285,44,340,
2023-08-05 15:09:40,主世界,zzyictrl,2285,46,339,破坏方块,minecraft:stone,2286,44,339,
2023-08-05 15:09:40,主世界,zzyictrl,2285,46,339,破坏方块,minecraft:stone,2286,44,338,
2023-08-05 15:09:41,主世界,zzyictrl,2285,46,339,破坏方块,minecraft:stone,2285,44,337,
2023-08-05 15:09:41,主世界,zzyictrl,2285,46,339,破坏方块,minecraft:stone,2285,43,337,
2023-08-05 15:09:42,主世界,zzyictrl,2284,46,339,破坏方块,minecraft:stone,2284,44,337,
2023-08-05 15:09:42,主世界,zzyictrl,2284,46,339,破坏方块,minecraft:stone,2284,43,337,
2023-08-05 15:09:43,主世界,zzyictrl,2284,46,339,破坏方块,minecraft:stone,2284,43,338,
2023-08-05 15:09:43,主世界,zzyictrl,2284,44,339,破坏方块,minecraft:monster_egg,2284,41,338,
2023-08-05 15:09:46,主世界,zzyictrl,2283,41,338,放置方块,minecraft:stonebrick,2287,39,342,
2023-08-05 15:09:48,主世界,zzyictrl,2284,40,338,攻击,Zombie Villager,2285,38,338,使用物品：下界合金斧 类型：minecraft:netherite_axe
2023-08-05 15:09:48,主世界,Zombie Villager,2285,38,338,生物死亡,,,,,由于zzyictrl的攻击
2023-08-05 15:09:49,主世界,zzyictrl,2283,41,338,放置方块,minecraft:iron_bars,2288,38,340,
2023-08-05 15:09:49,主世界,zzyictrl,2283,40,338,放置方块,minecraft:stonebrick,2288,37,340,
2023-08-05 15:09:51,主世界,zzyictrl,2285,40,341,使用物品,下界合金斧,,,,类型：minecraft:netherite_axe
2023-08-05 15:09:53,主世界,Silverfish,2285,38,340,生物死亡,,,,,由于zzyictrl的攻击
2023-08-05 15:09:55,主世界,zzyictrl,2284,40,340,攻击,Silverfish,2284,39,342,使用物品：下界合金斧 类型：minecraft:netherite_axe
2023-08-05 15:09:55,主世界,Silverfish,2284,39,342,生物死亡,,,,,由于zzyictrl的攻击
2023-08-05 15:09:55,主世界,zzyictrl,2284,40,340,放置方块,minecraft:stonebrick,2284,38,342,
2023-08-05 15:09:55,主世界,zzyictrl,2284,40,340,方块接受玩家互动,minecraft:brewing_stand,2284,39,341,
2023-08-05 15:09:55,主世界,zzyictrl,2284,40,340,打开容器,minecraft:brewing_stand,2284,39,341,
2023-08-05 15:10:17,主世界,zzyictrl,2302,70,331,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:10:19,主世界,zzyictrl,2336,88,299,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:10:21,主世界,zzyictrl,2366,96,227,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:10:25,主世界,zzyictrl,2322,90,157,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:10:32,主世界,zzyictrl,2308,73,70,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-05 15:10:32,主世界,zzyictrl,2308,73,70,破坏方块,minecraft:packed_ice,2307,72,68,
2023-08-05 15:10:32,主世界,zzyictrl,2308,73,70,破坏方块,minecraft:packed_ice,2306,72,68,
2023-08-05 15:10:33,主世界,zzyictrl,2308,73,70,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-05 15:10:33,主世界,zzyictrl,2308,73,70,破坏方块,minecraft:packed_ice,2307,71,68,
2023-08-05 15:10:34,主世界,zzyictrl,2306,73,70,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-05 15:10:34,主世界,zzyictrl,2306,73,70,破坏方块,minecraft:packed_ice,2306,71,68,
2023-08-05 15:10:42,主世界,zzyictrl,2273,73,54,放置方块,minecraft:snow_layer,2270,71,54,
2023-08-05 15:10:43,主世界,zzyictrl,2272,73,54,放置方块,minecraft:snow_layer,2269,71,54,
2023-08-05 15:10:45,主世界,zzyictrl,2257,74,54,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:10:48,主世界,zzyictrl,2216,95,11,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:10:50,主世界,zzyictrl,2205,100,-48,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:10:53,主世界,zzyictrl,2264,100,-117,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:10:56,主世界,zzyictrl,2291,103,-169,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:10:58,主世界,zzyictrl,2372,99,-159,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:11:02,主世界,zzyictrl,2282,97,-171,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:11:13,主世界,zzyictrl,2061,73,-119,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:11:28,主世界,zzyictrl,1812,82,-156,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:11:31,主世界,zzyictrl,1746,107,-130,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:11:44,主世界,zzyictrl,1501,74,-177,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:11:50,主世界,zzyictrl,1426,77,-175,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:11:59,主世界,zzyictrl,1266,88,-259,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:12:01,主世界,zzyictrl,1255,95,-325,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:12:06,主世界,zzyictrl,1266,97,-470,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:12:09,主世界,zzyictrl,1269,92,-573,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:12:13,主世界,zzyictrl,1251,88,-683,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:12:15,主世界,zzyictrl,1255,91,-746,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-05 15:12:29,主世界,zzyictrl,1268,68,-937,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-08-05 15:12:30,主世界,zzyictrl,1270,67,-939,破坏方块,minecraft:beetroot,1271,65,-939,
2023-08-05 15:12:30,主世界,zzyictrl,1270,67,-939,破坏方块,minecraft:beetroot,1271,65,-940,
2023-08-05 15:12:30,主世界,zzyictrl,1270,67,-939,破坏方块,minecraft:beetroot,1272,65,-940,
2023-08-05 15:12:30,主世界,zzyictrl,1271,67,-939,破坏方块,minecraft:beetroot,1273,65,-940,
2023-08-05 15:12:30,主世界,zzyictrl,1272,67,-939,破坏耕地,minecraft:farm_land,1271,64,-940,
2023-08-05 15:12:30,主世界,zzyictrl,1272,67,-939,破坏方块,minecraft:beetroot,1272,65,-939,
2023-08-05 15:12:30,主世界,zzyictrl,1272,67,-939,破坏方块,minecraft:beetroot,1273,65,-939,
2023-08-05 15:12:31,主世界,zzyictrl,1272,67,-939,破坏方块,minecraft:beetroot,1274,65,-939,
2023-08-05 15:12:31,主世界,zzyictrl,1272,67,-939,破坏方块,minecraft:beetroot,1274,65,-940,
2023-08-05 15:12:31,主世界,zzyictrl,1272,67,-939,破坏方块,minecraft:beetroot,1275,65,-940,
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot,1272,66,-939,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot Seeds,1271,65,-939,1个
2023-08-05 15:12:31,主世界,Beetroot,1272,65,-940,破坏耕地,minecraft:farm_land,1272,64,-940,
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot,1272,66,-939,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot,1272,65,-940,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot Seeds,1271,65,-939,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot,1273,65,-939,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot,1272,66,-940,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot Seeds,1273,65,-940,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot Seeds,1274,65,-939,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot,1272,66,-939,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot Seeds,1272,65,-938,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot Seeds,1272,66,-938,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot Seeds,1273,66,-939,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot,1274,65,-938,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot Seeds,1274,65,-938,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot Seeds,1273,66,-938,1个
2023-08-05 15:12:31,主世界,Beetroot,1275,65,-939,破坏耕地,minecraft:farm_land,1274,64,-940,
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot,1274,66,-939,1个
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,捡起物品,Beetroot Seeds,1274,66,-939,1个
2023-08-05 15:12:31,主世界,Beetroot Seeds,1275,65,-938,破坏耕地,minecraft:farm_land,1274,64,-939,
2023-08-05 15:12:31,主世界,zzyictrl,1273,67,-939,破坏方块,minecraft:beetroot,1275,65,-939,
2023-08-05 15:12:31,主世界,zzyictrl,1274,67,-939,捡起物品,Beetroot,1275,65,-939,1个
2023-08-05 15:12:31,主世界,zzyictrl,1274,67,-939,捡起物品,Beetroot,1275,65,-939,1个
2023-08-05 15:12:31,主世界,zzyictrl,1274,67,-939,捡起物品,Beetroot Seeds,1275,65,-938,1个
2023-08-05 15:12:31,主世界,zzyictrl,1274,67,-939,捡起物品,Beetroot,1275,65,-940,1个
2023-08-05 15:12:31,主世界,zzyictrl,1274,67,-939,捡起物品,Beetroot Seeds,1275,65,-939,1个
2023-08-05 15:12:31,主世界,zzyictrl,1274,67,-939,捡起物品,Beetroot Seeds,1274,66,-940,1个
2023-08-05 15:12:31,主世界,zzyictrl,1274,67,-939,捡起物品,Beetroot Seeds,1275,66,-939,1个
2023-08-05 15:12:31,主世界,Beetroot,1275,65,-939,破坏耕地,minecraft:farm_land,1275,64,-940,
2023-08-05 15:12:31,主世界,zzyictrl,1274,67,-939,破坏方块,minecraft:beetroot,1276,65,-939,
2023-08-05 15:12:31,主世界,zzyictrl,1274,67,-939,捡起物品,Beetroot,1275,65,-939,1个
2023-08-05 15:12:31,主世界,zzyictrl,1274,67,-939,破坏方块,minecraft:beetroot,1277,65,-939,
2023-08-05 15:12:31,主世界,zzyictrl,1275,67,-939,破坏方块,minecraft:beetroot,1276,65,-940,
2023-08-05 15:12:32,主世界,zzyictrl,1275,67,-939,破坏方块,minecraft:beetroot,1277,65,-940,
2023-08-05 15:12:32,主世界,zzyictrl,1275,67,-939,捡起物品,Beetroot,1275,65,-938,1个
2023-08-05 15:12:32,主世界,zzyictrl,1275,67,-939,捡起物品,Beetroot,1275,66,-938,1个
2023-08-05 15:12:32,主世界,zzyictrl,1275,67,-939,捡起物品,Beetroot Seeds,1275,65,-938,1个
2023-08-05 15:12:32,主世界,zzyictrl,1275,67,-939,捡起物品,Beetroot Seeds,1275,65,-939,1个
2023-08-05 15:12:32,主世界,zzyictrl,1275,67,-939,捡起物品,Beetroot,1276,66,-939,1个
2023-08-05 15:12:32,主世界,zzyictrl,1275,67,-939,捡起物品,Beetroot,1276,66,-939,1个
2023-08-05 15:12:32,主世界,zzyictrl,1275,67,-939,捡起物品,Beetroot Seeds,1276,65,-939,1个
2023-08-05 15:12:32,主世界,Beetroot Seeds,1277,65,-939,破坏耕地,minecraft:farm_land,1277,64,-940,
2023-08-05 15:12:32,主世界,zzyictrl,1276,67,-939,捡起物品,Beetroot Seeds,1277,65,-939,1个
2023-08-05 15:12:32,主世界,zzyictrl,1276,67,-939,捡起物品,Beetroot,1277,65,-938,1个
2023-08-05 15:12:32,主世界,zzyictrl,1276,67,-939,捡起物品,Beetroot Seeds,1276,65,-939,1个
2023-08-05 15:12:32,主世界,Beetroot,1278,65,-939,破坏耕地,minecraft:farm_land,1277,64,-939,
2023-08-05 15:12:32,主世界,Beetroot,1277,65,-939,破坏耕地,minecraft:farm_land,1277,64,-939,
2023-08-05 15:12:32,主世界,Beetroot,1275,65,-939,破坏耕地,minecraft:farm_land,1275,64,-940,
2023-08-05 15:12:32,主世界,zzyictrl,1277,67,-939,捡起物品,Beetroot Seeds,1278,65,-940,1个
2023-08-05 15:12:32,主世界,zzyictrl,1277,67,-939,捡起物品,Beetroot Seeds,1278,65,-940,1个
2023-08-05 15:12:33,主世界,zzyictrl,1277,67,-939,捡起物品,Beetroot Seeds,1278,65,-938,1个
2023-08-05 15:12:37,主世界,zzyictrl,1271,67,-939,捡起物品,Beetroot Seeds,1271,65,-938,1个
2023-08-05 15:12:37,主世界,zzyictrl,1271,67,-939,捡起物品,Beetroot Seeds,1271,65,-939,1个
2023-08-05 15:12:39,主世界,zzyictrl,1261,66,-938,放置方块,minecraft:grass,1261,64,-940,
2023-08-05 15:12:40,主世界,zzyictrl,1260,66,-938,方块接受玩家互动,minecraft:wooden_door,1260,64,-941,
2023-08-05 15:12:41,主世界,zzyictrl,1260,66,-939,打开容器,minecraft:chest,1261,64,-942,
2023-08-05 15:12:41,主世界,zzyictrl,1260,66,-939,容器 放入物品,minecraft:chest,1261,64,-942,从第15号槽 放入1个 Paper
2023-08-05 15:12:41,主世界,zzyictrl,1260,66,-939,容器 放入物品,minecraft:chest,1261,64,-942,从第0号槽 放入4个 Paper
2023-08-05 15:12:41,主世界,zzyictrl,1260,66,-939,方块接受玩家互动,minecraft:chest,1261,64,-942,
2023-08-05 15:12:47,主世界,zzyictrl,1260,66,-939,容器 放入物品,minecraft:chest,1261,64,-942,从第1号槽 放入64个 Beetroot Seeds
2023-08-05 15:12:49,主世界,zzyictrl,1260,66,-939,容器 放入物品,minecraft:chest,1261,64,-942,从第1号槽 放入22个 Beetroot Seeds
2023-08-05 15:12:50,主世界,zzyictrl,1260,66,-939,容器 放入物品,minecraft:chest,1261,64,-942,从第1号槽 放入64个 Beetroot Seeds
2023-08-05 15:12:50,主世界,zzyictrl,1260,66,-939,容器 放入物品,minecraft:chest,1261,64,-942,从第2号槽 放入22个 Beetroot Seeds
2023-08-05 15:12:51,主世界,zzyictrl,1260,66,-939,关闭容器,minecraft:chest,1261,64,-942,
2023-08-05 15:12:55,主世界,zzyictrl,1246,66,-940,方块接受玩家互动,minecraft:wooden_door,1242,64,-941,
2023-08-05 15:13:00,主世界,zzyictrl,1239,69,-939,打开容器,minecraft:chest,1239,68,-944,
2023-08-05 15:13:00,主世界,zzyictrl,1239,69,-939,容器 放入物品,minecraft:chest,1239,68,-944,从第0号槽 放入1个 Apple
2023-08-05 15:13:00,主世界,zzyictrl,1239,69,-939,容器 放入物品,minecraft:chest,1239,68,-944,从第19号槽 放入1个 Emerald
2023-08-05 15:13:00,主世界,zzyictrl,1239,69,-939,容器 放入物品,minecraft:chest,1239,68,-944,从第9号槽 放入1个 Bread
2023-08-05 15:13:00,主世界,zzyictrl,1239,69,-939,容器 放入物品,minecraft:chest,1239,68,-944,从第24号槽 放入1个 Dandelion
2023-08-05 15:13:00,主世界,zzyictrl,1239,69,-939,容器 放入物品,minecraft:chest,1239,68,-944,从第21号槽 放入1个 Apple
2023-08-05 15:13:00,主世界,zzyictrl,1239,69,-939,容器 放入物品,minecraft:chest,1239,68,-944,从第3号槽 放入2个 Apple
