时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-07-27 08:33:24,主世界,DHYXH,-249,195,991,容器 放入物品,minecraft:undyed_shulker_box,-252,197,992,从第7号槽 放入64个 Gunpowder
2023-07-27 08:33:24,主世界,DHYXH,-249,195,991,容器 放入物品,minecraft:undyed_shulker_box,-252,197,992,从第7号槽 放入51个 Gunpowder
2023-07-27 08:33:25,主世界,DHYXH,-249,195,991,容器 放入物品,minecraft:undyed_shulker_box,-252,197,992,从第7号槽 放入64个 Gunpowder
2023-07-27 08:33:25,主世界,DHYXH,-249,195,991,容器 取出物品,minecraft:undyed_shulker_box,-252,197,992,从第7号槽 取出64个 Gunpowder
2023-07-27 08:33:26,主世界,DHYXH,-249,195,991,容器 取出物品,minecraft:undyed_shulker_box,-252,197,992,从第6号槽 取出64个 Gunpowder
2023-07-27 08:33:26,主世界,DHYXH,-249,195,991,容器 取出物品,minecraft:undyed_shulker_box,-252,197,992,从第5号槽 取出64个 Gunpowder
2023-07-27 08:33:27,主世界,DHYXH,-249,195,991,关闭容器,minecraft:undyed_shulker_box,-252,197,992,
2023-07-27 08:33:29,主世界,DHYXH,-249,196,999,打开容器,minecraft:undyed_shulker_box,-250,193,1003,
2023-07-27 08:33:29,主世界,DHYXH,-249,196,999,方块接受玩家互动,minecraft:undyed_shulker_box,-250,193,1003,
2023-07-27 08:33:31,主世界,DHYXH,-249,196,1000,关闭容器,minecraft:undyed_shulker_box,-250,193,1003,
2023-07-27 08:33:33,主世界,DHYXH,-250,195,1001,打开容器,minecraft:undyed_shulker_box,-252,193,1003,
2023-07-27 08:33:33,主世界,DHYXH,-250,195,1001,方块接受玩家互动,minecraft:undyed_shulker_box,-252,193,1003,
2023-07-27 08:33:34,主世界,DHYXH,-250,195,1001,关闭容器,minecraft:undyed_shulker_box,-252,193,1003,
2023-07-27 08:33:34,主世界,DHYXH,-250,195,1001,打开容器,minecraft:shulker_box,-251,193,1003,
2023-07-27 08:33:34,主世界,DHYXH,-250,195,1001,方块接受玩家互动,minecraft:shulker_box,-251,193,1003,
2023-07-27 08:33:35,主世界,DHYXH,-250,195,1001,关闭容器,minecraft:shulker_box,-251,193,1003,
2023-07-27 08:33:35,主世界,DHYXH,-249,195,1001,打开容器,minecraft:undyed_shulker_box,-249,193,1003,
2023-07-27 08:33:35,主世界,DHYXH,-249,195,1001,方块接受玩家互动,minecraft:undyed_shulker_box,-249,193,1003,
2023-07-27 08:33:36,主世界,DHYXH,-249,196,1002,关闭容器,minecraft:undyed_shulker_box,-249,193,1003,
2023-07-27 08:33:37,主世界,DHYXH,-249,197,1003,打开容器,minecraft:shulker_box,-250,193,1004,
2023-07-27 08:33:37,主世界,DHYXH,-249,197,1003,方块接受玩家互动,minecraft:shulker_box,-250,193,1004,
2023-07-27 08:33:38,主世界,DHYXH,-249,196,1003,关闭容器,minecraft:shulker_box,-250,193,1004,
2023-07-27 08:33:38,主世界,DHYXH,-249,197,1003,放置方块,minecraft:smooth_stone,-250,192,1005,
2023-07-27 08:33:38,主世界,DHYXH,-249,197,1003,使用物品,Golden Carrot,,,,类型：minecraft:golden_carrot
2023-07-27 08:33:38,主世界,DHYXH,-250,197,1003,打开容器,minecraft:shulker_box,-250,193,1004,
2023-07-27 08:33:38,主世界,DHYXH,-249,197,1003,方块接受玩家互动,minecraft:shulker_box,-250,193,1004,
2023-07-27 08:33:38,主世界,DHYXH,-249,196,1003,容器 放入物品,minecraft:shulker_box,-250,193,1004,从第0号槽 放入16个 Smooth Stone
2023-07-27 08:33:42,主世界,DHYXH,-250,196,1003,容器 放入物品,minecraft:shulker_box,-250,193,1004,从第1号槽 放入33个 Smooth Stone
2023-07-27 08:33:44,主世界,DHYXH,-249,196,1003,关闭容器,minecraft:shulker_box,-250,193,1004,
2023-07-27 08:33:52,主世界,DHYXH,-250,195,1002,打开容器,minecraft:undyed_shulker_box,-250,193,1003,
2023-07-27 08:33:52,主世界,DHYXH,-250,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-250,193,1003,
2023-07-27 08:33:54,主世界,DHYXH,-250,195,1002,关闭容器,minecraft:undyed_shulker_box,-250,193,1003,
2023-07-27 08:33:55,主世界,DHYXH,-250,195,1002,打开容器,minecraft:shulker_box,-251,193,1003,
2023-07-27 08:33:55,主世界,DHYXH,-250,195,1002,方块接受玩家互动,minecraft:shulker_box,-251,193,1003,
2023-07-27 08:33:55,主世界,DHYXH,-250,195,1002,关闭容器,minecraft:shulker_box,-251,193,1003,
2023-07-27 08:33:56,主世界,DHYXH,-250,195,1001,打开容器,minecraft:undyed_shulker_box,-252,193,1003,
2023-07-27 08:33:56,主世界,DHYXH,-250,195,1001,方块接受玩家互动,minecraft:undyed_shulker_box,-252,193,1003,
2023-07-27 08:33:56,主世界,DHYXH,-250,195,1001,关闭容器,minecraft:undyed_shulker_box,-252,193,1003,
2023-07-27 08:33:57,主世界,DHYXH,-251,195,1002,打开容器,minecraft:chest,-254,194,1003,
2023-07-27 08:33:57,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:chest,-254,194,1003,
2023-07-27 08:33:57,主世界,DHYXH,-251,195,1002,关闭容器,minecraft:chest,-254,194,1003,
2023-07-27 08:33:57,主世界,DHYXH,-251,195,1001,打开容器,minecraft:chest,-254,194,1003,
2023-07-27 08:33:57,主世界,DHYXH,-251,195,1001,方块接受玩家互动,minecraft:chest,-254,194,1003,
2023-07-27 08:33:58,主世界,DHYXH,-252,195,1001,打开容器,minecraft:chest,-254,194,1003,
2023-07-27 08:33:58,主世界,DHYXH,-252,195,1001,方块接受玩家互动,minecraft:chest,-254,194,1003,
2023-07-27 08:33:58,主世界,DHYXH,-252,195,1001,关闭容器,minecraft:chest,-254,194,1003,
2023-07-27 08:33:58,主世界,DHYXH,-252,195,1001,打开容器,minecraft:chest,-253,194,1003,
2023-07-27 08:33:58,主世界,DHYXH,-252,195,1001,方块接受玩家互动,minecraft:chest,-253,194,1003,
2023-07-27 08:33:58,主世界,DHYXH,-252,195,1001,关闭容器,minecraft:chest,-253,194,1003,
2023-07-27 08:33:59,主世界,DHYXH,-252,195,1001,打开容器,minecraft:chest,-253,193,1003,
2023-07-27 08:33:59,主世界,DHYXH,-252,195,1001,方块接受玩家互动,minecraft:chest,-253,193,1003,
2023-07-27 08:33:59,主世界,DHYXH,-252,195,1001,关闭容器,minecraft:chest,-253,193,1003,
2023-07-27 08:33:59,主世界,DHYXH,-252,195,1001,打开容器,minecraft:chest,-254,193,1003,
2023-07-27 08:33:59,主世界,DHYXH,-252,195,1001,方块接受玩家互动,minecraft:chest,-254,193,1003,
2023-07-27 08:34:00,主世界,DHYXH,-252,195,1001,关闭容器,minecraft:chest,-254,193,1003,
2023-07-27 08:34:01,主世界,DHYXH,-251,195,1002,放置方块,minecraft:glowstone,-251,198,998,
2023-07-27 08:34:01,主世界,DHYXH,-251,195,1002,使用物品,Golden Carrot,,,,类型：minecraft:golden_carrot
2023-07-27 08:34:01,主世界,DHYXH,-251,195,1002,放置方块,minecraft:glowstone,-251,198,998,
2023-07-27 08:34:01,主世界,DHYXH,-251,195,1002,打开容器,minecraft:undyed_shulker_box,-250,197,998,
2023-07-27 08:34:01,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-250,197,998,
2023-07-27 08:34:02,主世界,DHYXH,-251,195,1002,关闭容器,minecraft:undyed_shulker_box,-250,197,998,
2023-07-27 08:34:02,主世界,DHYXH,-251,195,1002,打开容器,minecraft:undyed_shulker_box,-250,197,998,
2023-07-27 08:34:02,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-250,197,998,
2023-07-27 08:34:03,主世界,DHYXH,-251,195,1002,容器 放入物品,minecraft:undyed_shulker_box,-250,197,998,从第0号槽 放入32个 Gravel
2023-07-27 08:34:03,主世界,DHYXH,-251,195,1002,关闭容器,minecraft:undyed_shulker_box,-250,197,998,
2023-07-27 08:34:04,主世界,DHYXH,-251,195,1002,打开容器,minecraft:undyed_shulker_box,-250,197,998,
2023-07-27 08:34:04,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-250,197,998,
2023-07-27 08:34:04,主世界,DHYXH,-251,195,1002,打开容器,minecraft:undyed_shulker_box,-250,197,998,
2023-07-27 08:34:04,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-250,197,998,
2023-07-27 08:34:05,主世界,DHYXH,-251,195,1002,关闭容器,minecraft:undyed_shulker_box,-250,197,998,
2023-07-27 08:34:06,主世界,DHYXH,-251,195,1002,打开容器,minecraft:undyed_shulker_box,-249,197,1003,
2023-07-27 08:34:06,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-249,197,1003,
2023-07-27 08:34:06,主世界,DHYXH,-251,195,1002,关闭容器,minecraft:undyed_shulker_box,-249,197,1003,
2023-07-27 08:34:06,主世界,DHYXH,-251,195,1002,打开容器,minecraft:undyed_shulker_box,-248,197,1002,
2023-07-27 08:34:06,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-248,197,1002,
2023-07-27 08:34:07,主世界,DHYXH,-251,195,1002,关闭容器,minecraft:undyed_shulker_box,-248,197,1002,
2023-07-27 08:34:07,主世界,DHYXH,-251,195,1002,打开容器,minecraft:undyed_shulker_box,-248,197,1002,
2023-07-27 08:34:07,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-248,197,1002,
2023-07-27 08:34:07,主世界,DHYXH,-251,195,1002,打开容器,minecraft:undyed_shulker_box,-248,197,1002,
2023-07-27 08:34:07,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-248,197,1002,
2023-07-27 08:34:07,主世界,DHYXH,-251,195,1002,关闭容器,minecraft:undyed_shulker_box,-248,197,1002,
2023-07-27 08:34:08,主世界,DHYXH,-251,195,1002,打开容器,minecraft:undyed_shulker_box,-248,197,1001,
2023-07-27 08:34:08,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-248,197,1001,
2023-07-27 08:34:08,主世界,DHYXH,-251,195,1002,容器 放入物品,minecraft:undyed_shulker_box,-248,197,1001,从第0号槽 放入8个 Egg
2023-07-27 08:34:08,主世界,DHYXH,-251,195,1002,关闭容器,minecraft:undyed_shulker_box,-248,197,1001,
2023-07-27 08:34:09,主世界,DHYXH,-251,195,1002,打开容器,minecraft:undyed_shulker_box,-251,197,1003,
2023-07-27 08:34:09,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-251,197,1003,
2023-07-27 08:34:09,主世界,DHYXH,-251,195,1002,关闭容器,minecraft:undyed_shulker_box,-251,197,1003,
2023-07-27 08:34:10,主世界,DHYXH,-251,195,1002,打开容器,minecraft:undyed_shulker_box,-250,197,1004,
2023-07-27 08:34:10,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-250,197,1004,
2023-07-27 08:34:12,主世界,DHYXH,-251,195,1002,关闭容器,minecraft:undyed_shulker_box,-250,197,1004,
2023-07-27 08:34:13,主世界,DHYXH,-251,195,1002,打开容器,minecraft:undyed_shulker_box,-251,197,1004,
2023-07-27 08:34:13,主世界,DHYXH,-251,195,1002,方块接受玩家互动,minecraft:undyed_shulker_box,-251,197,1004,
2023-07-27 08:34:13,主世界,DHYXH,-251,195,1002,关闭容器,minecraft:undyed_shulker_box,-251,197,1004,
2023-07-27 08:34:14,主世界,DHYXH,-251,195,1003,打开容器,minecraft:undyed_shulker_box,-251,197,1005,
2023-07-27 08:34:14,主世界,DHYXH,-251,195,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-251,197,1005,
2023-07-27 08:34:14,主世界,DHYXH,-251,195,1003,关闭容器,minecraft:undyed_shulker_box,-251,197,1005,
2023-07-27 08:34:15,主世界,DHYXH,-251,195,1003,打开容器,minecraft:undyed_shulker_box,-250,197,1004,
2023-07-27 08:34:15,主世界,DHYXH,-251,195,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-250,197,1004,
2023-07-27 08:34:15,主世界,DHYXH,-251,195,1003,关闭容器,minecraft:undyed_shulker_box,-250,197,1004,
2023-07-27 08:34:15,主世界,DHYXH,-251,195,1003,打开容器,minecraft:undyed_shulker_box,-249,197,1004,
2023-07-27 08:34:15,主世界,DHYXH,-251,195,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-249,197,1004,
2023-07-27 08:34:16,主世界,DHYXH,-251,195,1003,关闭容器,minecraft:undyed_shulker_box,-249,197,1004,
2023-07-27 08:34:16,主世界,DHYXH,-251,195,1003,打开容器,minecraft:undyed_shulker_box,-249,197,1003,
2023-07-27 08:34:16,主世界,DHYXH,-251,195,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-249,197,1003,
2023-07-27 08:34:16,主世界,DHYXH,-251,195,1003,关闭容器,minecraft:undyed_shulker_box,-249,197,1003,
2023-07-27 08:34:19,主世界,DHYXH,-251,195,1003,打开容器,minecraft:undyed_shulker_box,-248,197,1001,
2023-07-27 08:34:19,主世界,DHYXH,-251,195,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-248,197,1001,
2023-07-27 08:34:20,主世界,DHYXH,-251,195,1003,容器 放入物品,minecraft:undyed_shulker_box,-248,197,1001,从第0号槽 放入16个 Egg
2023-07-27 08:34:20,主世界,DHYXH,-251,195,1003,关闭容器,minecraft:undyed_shulker_box,-248,197,1001,
2023-07-27 08:34:24,主世界,DHYXH,-248,196,1003,打开容器,minecraft:shulker_box,-248,197,1003,
2023-07-27 08:34:24,主世界,DHYXH,-248,196,1003,方块接受玩家互动,minecraft:shulker_box,-248,197,1003,
2023-07-27 08:34:24,主世界,DHYXH,-248,196,1003,关闭容器,minecraft:shulker_box,-248,197,1003,
2023-07-27 08:34:25,主世界,DHYXH,-248,196,1003,打开容器,minecraft:undyed_shulker_box,-248,197,1004,
2023-07-27 08:34:25,主世界,DHYXH,-248,196,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-248,197,1004,
2023-07-27 08:34:25,主世界,DHYXH,-248,196,1003,关闭容器,minecraft:undyed_shulker_box,-248,197,1004,
2023-07-27 08:34:26,主世界,DHYXH,-248,196,1003,打开容器,minecraft:shulker_box,-248,197,1003,
2023-07-27 08:34:26,主世界,DHYXH,-248,196,1003,方块接受玩家互动,minecraft:shulker_box,-248,197,1003,
2023-07-27 08:34:27,主世界,DHYXH,-248,196,1003,关闭容器,minecraft:shulker_box,-248,197,1003,
2023-07-27 08:34:27,主世界,DHYXH,-248,196,1003,打开容器,minecraft:shulker_box,-248,197,1003,
2023-07-27 08:34:27,主世界,DHYXH,-248,196,1003,方块接受玩家互动,minecraft:shulker_box,-248,197,1003,
2023-07-27 08:34:27,主世界,DHYXH,-248,196,1003,关闭容器,minecraft:shulker_box,-248,197,1003,
2023-07-27 08:34:28,主世界,DHYXH,-248,196,1003,打开容器,minecraft:undyed_shulker_box,-247,197,1003,
2023-07-27 08:34:28,主世界,DHYXH,-248,196,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-247,197,1003,
2023-07-27 08:34:28,主世界,DHYXH,-248,196,1003,关闭容器,minecraft:undyed_shulker_box,-247,197,1003,
2023-07-27 08:34:29,主世界,DHYXH,-248,196,1003,放置方块,minecraft:smooth_stone,-246,198,1006,
2023-07-27 08:34:29,主世界,DHYXH,-248,196,1003,使用物品,Golden Carrot,,,,类型：minecraft:golden_carrot
2023-07-27 08:34:29,主世界,DHYXH,-248,196,1003,打开容器,minecraft:undyed_shulker_box,-247,197,1004,
2023-07-27 08:34:29,主世界,DHYXH,-248,196,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-247,197,1004,
2023-07-27 08:34:30,主世界,DHYXH,-248,196,1003,关闭容器,minecraft:undyed_shulker_box,-247,197,1004,
2023-07-27 08:34:30,主世界,DHYXH,-248,196,1003,打开容器,minecraft:undyed_shulker_box,-249,197,1004,
2023-07-27 08:34:30,主世界,DHYXH,-248,196,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-249,197,1004,
2023-07-27 08:34:31,主世界,DHYXH,-248,196,1003,关闭容器,minecraft:undyed_shulker_box,-249,197,1004,
2023-07-27 08:34:31,主世界,DHYXH,-248,196,1003,打开容器,minecraft:undyed_shulker_box,-249,197,1003,
2023-07-27 08:34:31,主世界,DHYXH,-248,196,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-249,197,1003,
2023-07-27 08:34:32,主世界,DHYXH,-248,196,1003,关闭容器,minecraft:undyed_shulker_box,-249,197,1003,
2023-07-27 08:34:33,主世界,DHYXH,-248,196,1003,打开容器,minecraft:undyed_shulker_box,-246,197,1003,
2023-07-27 08:34:33,主世界,DHYXH,-248,196,1003,方块接受玩家互动,minecraft:undyed_shulker_box,-246,197,1003,
2023-07-27 08:34:33,主世界,DHYXH,-248,196,1003,关闭容器,minecraft:undyed_shulker_box,-246,197,1003,
2023-07-27 08:34:34,主世界,DHYXH,-248,196,1003,打开容器,minecraft:shulker_box,-247,197,1002,
2023-07-27 08:34:34,主世界,DHYXH,-248,196,1003,方块接受玩家互动,minecraft:shulker_box,-247,197,1002,
2023-07-27 08:34:34,主世界,DHYXH,-248,196,1003,关闭容器,minecraft:shulker_box,-247,197,1002,
2023-07-27 08:34:34,主世界,DHYXH,-248,196,1003,打开容器,minecraft:shulker_box,-247,197,1002,
2023-07-27 08:34:34,主世界,DHYXH,-248,196,1003,方块接受玩家互动,minecraft:shulker_box,-247,197,1002,
2023-07-27 08:34:36,主世界,DHYXH,-248,196,1003,容器 取出物品,minecraft:shulker_box,-247,197,1002,从第19号槽 取出64个 Paper
2023-07-27 08:34:37,主世界,DHYXH,-248,196,1003,关闭容器,minecraft:shulker_box,-247,197,1002,
2023-07-27 08:34:46,主世界,DHYXH,-249,195,1001,打开容器,minecraft:crafting_table,-250,193,999,
2023-07-27 08:35:04,主世界,DHYXH,-247,197,972,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:35:06,主世界,DHYXH,-243,179,967,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:35:10,主世界,DHYXH,-223,125,854,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:35:17,主世界,DHYXH,-163,97,658,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:35:24,主世界,DHYXH,-103,100,489,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:35:30,主世界,DHYXH,-49,100,323,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:35:40,主世界,DHYXH,16,146,148,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:35:46,主世界,DHYXH,88,137,43,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:35:54,主世界,DHYXH,99,134,17,使用物品,Golden Carrot,,,,类型：minecraft:golden_carrot
2023-07-27 08:35:54,主世界,DHYXH,98,134,17,使用物品,Golden Carrot,,,,类型：minecraft:golden_carrot
2023-07-27 08:36:05,主世界,DHYXH,98,134,24,方块接受玩家互动,minecraft:wooden_door,99,134,22,
2023-07-27 08:36:05,主世界,DHYXH,98,134,23,方块接受玩家互动,minecraft:wooden_door,99,133,23,
2023-07-27 08:36:07,主世界,DHYXH,101,135,23,方块接受玩家互动,minecraft:barrel,102,133,21,
2023-07-27 08:36:07,主世界,DHYXH,101,135,23,打开容器,minecraft:barrel,102,133,21,
2023-07-27 08:36:09,主世界,DHYXH,101,135,23,关闭容器,minecraft:barrel,102,133,21,
2023-07-27 08:36:15,主世界,DHYXH,95,132,9,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:36:15,主世界,DHYXH,93,133,6,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:36:15,主世界,DHYXH,91,131,5,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:36:18,主世界,DHYXH,87,128,-8,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:36:35,主世界,DHYXH,0,119,-60,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:36:37,主世界,DHYXH,-5,113,-66,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:36:54,主世界,DHYXH,-9,73,-143,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:02,主世界,DHYXH,-169,84,-173,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:05,主世界,DHYXH,-172,140,-178,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:07,主世界,DHYXH,-172,188,-179,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:09,主世界,DHYXH,-173,227,-180,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:11,主世界,DHYXH,-173,278,-181,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:25,主世界,DHYXH,-167,103,-178,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:26,主世界,DHYXH,-170,111,-174,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:27,主世界,DHYXH,-170,141,-174,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:28,主世界,DHYXH,-170,176,-174,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:30,主世界,DHYXH,-175,237,-182,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:37,主世界,DHYXH,-177,292,-183,使用物品,Golden Carrot,,,,类型：minecraft:golden_carrot
2023-07-27 08:37:41,主世界,DHYXH,-184,254,-189,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:44,主世界,DHYXH,-169,312,-181,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:54,主世界,DHYXH,-176,283,-189,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:57,主世界,DHYXH,-174,294,-175,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:37:58,主世界,DHYXH,-174,262,-176,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:38:00,主世界,DHYXH,-179,260,-194,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:38:00,主世界,DHYXH,-180,247,-195,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:38:01,主世界,DHYXH,-178,219,-193,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-07-27 08:38:03,主世界,DHYXH,-174,247,-178,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
