时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-08-14 13:29:21,主世界,zzyictrl,-159,65,744,打开容器,minecraft:chest,-160,64,746,
2023-08-14 13:29:21,主世界,zzyictrl,-159,65,744,方块接受玩家互动,minecraft:chest,-160,64,746,
2023-08-14 13:29:22,主世界,zzyictrl,-159,65,743,关闭容器,minecraft:chest,-160,64,746,
2023-08-14 13:29:24,主世界,zzyictrl,-149,66,744,打开容器,minecraft:chest,-147,63,745,
2023-08-14 13:29:24,主世界,zzyictrl,-149,66,744,方块接受玩家互动,minecraft:chest,-147,63,745,
2023-08-14 13:29:25,主世界,zzyictrl,-149,66,744,关闭容器,minecraft:chest,-147,63,745,
2023-08-14 13:29:28,主世界,zzyictrl,-138,65,743,打开容器,minecraft:chest,-136,63,741,
2023-08-14 13:29:28,主世界,zzyictrl,-138,65,744,方块接受玩家互动,minecraft:chest,-136,63,741,
2023-08-14 13:29:29,主世界,zzyictrl,-138,65,743,关闭容器,minecraft:chest,-136,63,741,
2023-08-14 13:29:30,主世界,zzyictrl,-137,65,743,打开容器,minecraft:chest,-136,64,741,
2023-08-14 13:29:30,主世界,zzyictrl,-137,65,743,方块接受玩家互动,minecraft:chest,-136,64,741,
2023-08-14 13:29:31,主世界,zzyictrl,-137,65,742,关闭容器,minecraft:chest,-136,64,741,
2023-08-14 13:29:32,主世界,zzyictrl,-132,67,736,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:29:34,主世界,zzyictrl,-110,82,697,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:29:36,主世界,zzyictrl,-101,100,628,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:29:47,主世界,zzyictrl,-192,73,401,打开容器,minecraft:undyed_shulker_box,-195,71,403,
2023-08-14 13:29:47,主世界,zzyictrl,-192,73,401,方块接受玩家互动,minecraft:undyed_shulker_box,-195,71,403,
2023-08-14 13:29:48,主世界,zzyictrl,-192,73,402,关闭容器,minecraft:undyed_shulker_box,-195,71,403,
2023-08-14 13:29:49,主世界,zzyictrl,-193,73,404,打开容器,minecraft:chest,-196,71,405,
2023-08-14 13:29:49,主世界,zzyictrl,-193,73,404,方块接受玩家互动,minecraft:chest,-196,71,405,
2023-08-14 13:29:52,主世界,zzyictrl,-194,73,404,关闭容器,minecraft:chest,-196,71,405,
2023-08-14 13:29:53,主世界,zzyictrl,-195,73,402,打开容器,minecraft:undyed_shulker_box,-198,71,402,
2023-08-14 13:29:53,主世界,zzyictrl,-195,73,402,方块接受玩家互动,minecraft:undyed_shulker_box,-198,71,402,
2023-08-14 13:29:54,主世界,zzyictrl,-196,73,402,关闭容器,minecraft:undyed_shulker_box,-198,71,402,
2023-08-14 13:29:55,主世界,zzyictrl,-199,73,404,打开容器,minecraft:undyed_shulker_box,-202,71,403,
2023-08-14 13:29:55,主世界,zzyictrl,-199,73,404,方块接受玩家互动,minecraft:undyed_shulker_box,-202,71,403,
2023-08-14 13:29:58,主世界,zzyictrl,-199,73,403,关闭容器,minecraft:undyed_shulker_box,-202,71,403,
2023-08-14 13:29:58,主世界,zzyictrl,-200,73,402,打开容器,minecraft:red_shulker_box,-204,71,402,
2023-08-14 13:29:58,主世界,zzyictrl,-200,73,402,方块接受玩家互动,minecraft:red_shulker_box,-204,71,402,
2023-08-14 13:30:00,主世界,zzyictrl,-200,73,402,关闭容器,minecraft:red_shulker_box,-204,71,402,
2023-08-14 13:30:06,主世界,minecraft:sticky_piston,-198,66,374,活塞推动,minecraft:stone_brick_stairs,-198,66,372,
2023-08-14 13:30:06,主世界,minecraft:sticky_piston,-198,67,369,活塞推动,minecraft:stone_brick_stairs,-198,67,371,
2023-08-14 13:30:06,主世界,minecraft:sticky_piston,-198,68,369,活塞推动,minecraft:stone_brick_stairs,-198,68,371,
2023-08-14 13:30:06,主世界,minecraft:sticky_piston,-198,67,374,活塞推动,minecraft:stone_brick_stairs,-198,67,372,
2023-08-14 13:30:06,主世界,minecraft:sticky_piston,-198,68,374,活塞推动,minecraft:stone_brick_stairs,-198,68,372,
2023-08-14 13:30:06,主世界,minecraft:sticky_piston,-198,66,369,活塞推动,minecraft:stone_brick_stairs,-198,66,371,
2023-08-14 13:30:08,主世界,minecraft:sticky_piston,-198,67,374,活塞推动,minecraft:stone_brick_stairs,-198,67,373,
2023-08-14 13:30:08,主世界,minecraft:sticky_piston,-198,66,369,活塞推动,minecraft:stone_brick_stairs,-198,66,370,
2023-08-14 13:30:08,主世界,minecraft:sticky_piston,-198,68,374,活塞推动,minecraft:stone_brick_stairs,-198,68,373,
2023-08-14 13:30:08,主世界,minecraft:sticky_piston,-198,68,369,活塞推动,minecraft:stone_brick_stairs,-198,68,370,
2023-08-14 13:30:08,主世界,minecraft:sticky_piston,-198,66,374,活塞推动,minecraft:stone_brick_stairs,-198,66,373,
2023-08-14 13:30:08,主世界,minecraft:sticky_piston,-198,67,369,活塞推动,minecraft:stone_brick_stairs,-198,67,370,
2023-08-14 13:30:12,主世界,zzyictrl,-207,69,372,打开容器,minecraft:chest,-211,66,371,
2023-08-14 13:30:12,主世界,zzyictrl,-207,69,372,方块接受玩家互动,minecraft:chest,-211,66,371,
2023-08-14 13:30:13,主世界,zzyictrl,-207,69,372,关闭容器,minecraft:chest,-211,66,371,
2023-08-14 13:30:16,主世界,zzyictrl,-202,68,376,打开容器,minecraft:chest,-200,69,380,
2023-08-14 13:30:16,主世界,zzyictrl,-202,68,376,方块接受玩家互动,minecraft:chest,-200,69,380,
2023-08-14 13:30:17,主世界,zzyictrl,-202,68,377,关闭容器,minecraft:chest,-200,69,380,
2023-08-14 13:30:18,主世界,minecraft:sticky_piston,-199,68,382,活塞推动,minecraft:stone_brick_stairs,-201,68,382,
2023-08-14 13:30:18,主世界,minecraft:sticky_piston,-199,67,382,活塞推动,minecraft:stone_brick_stairs,-201,67,382,
2023-08-14 13:30:18,主世界,minecraft:sticky_piston,-204,68,382,活塞推动,minecraft:stone_brick_stairs,-202,68,382,
2023-08-14 13:30:18,主世界,minecraft:sticky_piston,-204,67,382,活塞推动,minecraft:stone_brick_stairs,-202,67,382,
2023-08-14 13:30:18,主世界,minecraft:sticky_piston,-198,68,383,活塞推动,minecraft:stone_brick_stairs,-198,68,385,
2023-08-14 13:30:18,主世界,minecraft:sticky_piston,-198,66,383,活塞推动,minecraft:stone_brick_stairs,-198,66,385,
2023-08-14 13:30:18,主世界,minecraft:sticky_piston,-198,67,383,活塞推动,minecraft:stone_brick_stairs,-198,67,385,
2023-08-14 13:30:18,主世界,minecraft:sticky_piston,-204,66,382,活塞推动,minecraft:stone_brick_stairs,-202,66,382,
2023-08-14 13:30:18,主世界,minecraft:sticky_piston,-199,66,382,活塞推动,minecraft:stone_brick_stairs,-201,66,382,
2023-08-14 13:30:20,主世界,minecraft:sticky_piston,-198,68,383,活塞推动,minecraft:stone_brick_stairs,-198,68,384,
2023-08-14 13:30:20,主世界,minecraft:sticky_piston,-204,66,382,活塞推动,minecraft:stone_brick_stairs,-203,66,382,
2023-08-14 13:30:20,主世界,minecraft:sticky_piston,-198,67,383,活塞推动,minecraft:stone_brick_stairs,-198,67,384,
2023-08-14 13:30:20,主世界,minecraft:sticky_piston,-199,68,382,活塞推动,minecraft:stone_brick_stairs,-200,68,382,
2023-08-14 13:30:20,主世界,minecraft:sticky_piston,-204,68,382,活塞推动,minecraft:stone_brick_stairs,-203,68,382,
2023-08-14 13:30:20,主世界,minecraft:sticky_piston,-199,66,382,活塞推动,minecraft:stone_brick_stairs,-200,66,382,
2023-08-14 13:30:20,主世界,minecraft:sticky_piston,-204,67,382,活塞推动,minecraft:stone_brick_stairs,-203,67,382,
2023-08-14 13:30:20,主世界,minecraft:sticky_piston,-198,66,383,活塞推动,minecraft:stone_brick_stairs,-198,66,384,
2023-08-14 13:30:20,主世界,minecraft:sticky_piston,-199,67,382,活塞推动,minecraft:stone_brick_stairs,-200,67,382,
2023-08-14 13:30:24,主世界,minecraft:sticky_piston,-199,66,382,活塞推动,minecraft:stone_brick_stairs,-201,66,382,
2023-08-14 13:30:24,主世界,minecraft:sticky_piston,-204,68,382,活塞推动,minecraft:stone_brick_stairs,-202,68,382,
2023-08-14 13:30:24,主世界,minecraft:sticky_piston,-198,67,383,活塞推动,minecraft:stone_brick_stairs,-198,67,385,
2023-08-14 13:30:24,主世界,minecraft:sticky_piston,-199,67,382,活塞推动,minecraft:stone_brick_stairs,-201,67,382,
2023-08-14 13:30:24,主世界,minecraft:sticky_piston,-198,66,383,活塞推动,minecraft:stone_brick_stairs,-198,66,385,
2023-08-14 13:30:24,主世界,minecraft:sticky_piston,-199,68,382,活塞推动,minecraft:stone_brick_stairs,-201,68,382,
2023-08-14 13:30:24,主世界,minecraft:sticky_piston,-204,66,382,活塞推动,minecraft:stone_brick_stairs,-202,66,382,
2023-08-14 13:30:24,主世界,minecraft:sticky_piston,-198,68,383,活塞推动,minecraft:stone_brick_stairs,-198,68,385,
2023-08-14 13:30:24,主世界,minecraft:sticky_piston,-204,67,382,活塞推动,minecraft:stone_brick_stairs,-202,67,382,
2023-08-14 13:30:25,主世界,minecraft:sticky_piston,-198,66,383,活塞推动,minecraft:stone_brick_stairs,-198,66,384,
2023-08-14 13:30:25,主世界,minecraft:sticky_piston,-199,68,382,活塞推动,minecraft:stone_brick_stairs,-200,68,382,
2023-08-14 13:30:25,主世界,minecraft:sticky_piston,-204,68,382,活塞推动,minecraft:stone_brick_stairs,-203,68,382,
2023-08-14 13:30:25,主世界,minecraft:sticky_piston,-199,66,382,活塞推动,minecraft:stone_brick_stairs,-200,66,382,
2023-08-14 13:30:25,主世界,minecraft:sticky_piston,-204,67,382,活塞推动,minecraft:stone_brick_stairs,-203,67,382,
2023-08-14 13:30:25,主世界,minecraft:sticky_piston,-204,66,382,活塞推动,minecraft:stone_brick_stairs,-203,66,382,
2023-08-14 13:30:25,主世界,minecraft:sticky_piston,-198,67,383,活塞推动,minecraft:stone_brick_stairs,-198,67,384,
2023-08-14 13:30:25,主世界,minecraft:sticky_piston,-199,67,382,活塞推动,minecraft:stone_brick_stairs,-200,67,382,
2023-08-14 13:30:25,主世界,minecraft:sticky_piston,-198,68,383,活塞推动,minecraft:stone_brick_stairs,-198,68,384,
2023-08-14 13:30:26,主世界,minecraft:sticky_piston,-198,67,374,活塞推动,minecraft:stone_brick_stairs,-198,67,372,
2023-08-14 13:30:26,主世界,minecraft:sticky_piston,-198,66,374,活塞推动,minecraft:stone_brick_stairs,-198,66,372,
2023-08-14 13:30:26,主世界,minecraft:sticky_piston,-198,67,369,活塞推动,minecraft:stone_brick_stairs,-198,67,371,
2023-08-14 13:30:26,主世界,minecraft:sticky_piston,-198,66,369,活塞推动,minecraft:stone_brick_stairs,-198,66,371,
2023-08-14 13:30:26,主世界,minecraft:sticky_piston,-198,68,374,活塞推动,minecraft:stone_brick_stairs,-198,68,372,
2023-08-14 13:30:26,主世界,minecraft:sticky_piston,-198,68,369,活塞推动,minecraft:stone_brick_stairs,-198,68,371,
2023-08-14 13:30:28,主世界,minecraft:sticky_piston,-198,68,374,活塞推动,minecraft:stone_brick_stairs,-198,68,373,
2023-08-14 13:30:28,主世界,minecraft:sticky_piston,-198,67,374,活塞推动,minecraft:stone_brick_stairs,-198,67,373,
2023-08-14 13:30:28,主世界,minecraft:sticky_piston,-198,66,374,活塞推动,minecraft:stone_brick_stairs,-198,66,373,
2023-08-14 13:30:28,主世界,minecraft:sticky_piston,-198,67,369,活塞推动,minecraft:stone_brick_stairs,-198,67,370,
2023-08-14 13:30:28,主世界,minecraft:sticky_piston,-198,66,369,活塞推动,minecraft:stone_brick_stairs,-198,66,370,
2023-08-14 13:30:28,主世界,minecraft:sticky_piston,-198,68,369,活塞推动,minecraft:stone_brick_stairs,-198,68,370,
2023-08-14 13:30:33,主世界,zzyictrl,-186,74,379,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:30:35,主世界,zzyictrl,-149,88,343,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:30:42,主世界,zzyictrl,-10,89,318,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:30:48,主世界,zzyictrl,49,96,280,打开容器,minecraft:chest,47,95,277,
2023-08-14 13:30:48,主世界,zzyictrl,49,97,280,方块接受玩家互动,minecraft:chest,47,95,277,
2023-08-14 13:30:52,主世界,zzyictrl,48,96,279,关闭容器,minecraft:chest,47,95,277,
2023-08-14 13:30:56,主世界,zzyictrl,37,95,291,打开容器,minecraft:chest,35,93,291,
2023-08-14 13:30:56,主世界,zzyictrl,37,95,291,方块接受玩家互动,minecraft:chest,35,93,291,
2023-08-14 13:30:58,主世界,zzyictrl,37,95,291,关闭容器,minecraft:chest,35,93,291,
2023-08-14 13:30:59,主世界,zzyictrl,38,95,291,打开容器,minecraft:chest,35,94,291,
2023-08-14 13:30:59,主世界,zzyictrl,38,95,291,方块接受玩家互动,minecraft:chest,35,94,291,
2023-08-14 13:31:00,主世界,zzyictrl,38,95,291,关闭容器,minecraft:chest,35,94,291,
2023-08-14 13:31:00,主世界,zzyictrl,38,95,291,打开容器,minecraft:chest,35,95,291,
2023-08-14 13:31:00,主世界,zzyictrl,38,95,291,方块接受玩家互动,minecraft:chest,35,95,291,
2023-08-14 13:31:01,主世界,zzyictrl,38,95,291,关闭容器,minecraft:chest,35,95,291,
2023-08-14 13:31:02,主世界,zzyictrl,36,96,290,打开容器,minecraft:chest,33,93,289,
2023-08-14 13:31:02,主世界,zzyictrl,36,96,290,方块接受玩家互动,minecraft:chest,33,93,289,
2023-08-14 13:31:05,主世界,zzyictrl,36,96,290,关闭容器,minecraft:chest,33,93,289,
2023-08-14 13:31:05,主世界,zzyictrl,36,96,290,打开容器,minecraft:chest,33,93,289,
2023-08-14 13:31:05,主世界,zzyictrl,36,96,290,方块接受玩家互动,minecraft:chest,33,93,289,
2023-08-14 13:31:06,主世界,zzyictrl,35,95,290,关闭容器,minecraft:chest,33,93,289,
2023-08-14 13:31:17,主世界,zzyictrl,21,95,267,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:31:20,主世界,zzyictrl,-27,123,203,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:31:24,主世界,zzyictrl,-113,124,120,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:31:30,主世界,zzyictrl,-173,115,-40,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:31:37,主世界,zzyictrl,16,103,-121,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:31:44,主世界,zzyictrl,-2,125,-29,打开容器,minecraft:chest,-1,123,-30,
2023-08-14 13:31:44,主世界,zzyictrl,-2,125,-29,方块接受玩家互动,minecraft:chest,-1,123,-30,
2023-08-14 13:31:46,主世界,zzyictrl,-1,125,-29,关闭容器,minecraft:chest,-1,123,-30,
2023-08-14 13:31:49,主世界,zzyictrl,-4,127,-14,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:31:51,主世界,zzyictrl,-32,142,42,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:31:54,主世界,zzyictrl,-98,130,111,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:32:03,主世界,zzyictrl,-111,101,375,使用物品,Firework Rocket,,,,类型：minecraft:firework_rocket
2023-08-14 13:32:19,主世界,zzyictrl,-74,65,441,使用物品,弓,,,,类型：minecraft:bow
2023-08-14 13:32:20,主世界,Arrow,,,,弹射物击中,zzyictrl,-75,65,441,
2023-08-14 13:32:20,主世界,Arrow,,,,弹射物击中,Skeleton,-70,64,446,
2023-08-14 13:32:20,主世界,Arrow,,,,弹射物击中,Skeleton,-67,64,446,
2023-08-14 13:32:20,主世界,Arrow,,,,弹射物击中,zzyictrl,-76,65,440,
2023-08-14 13:32:22,主世界,zzyictrl,-78,65,442,使用物品,弓,,,,类型：minecraft:bow
2023-08-14 13:32:22,主世界,Arrow,,,,弹射物击中,Skeleton,-65,64,446,
2023-08-14 13:32:23,主世界,Arrow,,,,弹射物击中,zzyictrl,-78,65,442,
2023-08-14 13:32:23,主世界,Arrow,,,,弹射物击中,Skeleton,-67,64,446,
2023-08-14 13:32:23,主世界,Arrow,,,,弹射物击中,Skeleton,-70,64,446,
2023-08-14 13:32:23,主世界,Skeleton,-70,64,446,生物死亡,,,,,由于zzyictrl的攻击
2023-08-14 13:32:24,主世界,Arrow,,,,弹射物击中,Skeleton,-65,64,446,
2023-08-14 13:32:24,主世界,Arrow,,,,弹射物击中,Skeleton,-67,64,446,
2023-08-14 13:32:24,主世界,zzyictrl,-82,65,442,使用物品,弓,,,,类型：minecraft:bow
2023-08-14 13:32:25,主世界,Arrow,,,,弹射物击中,Skeleton,-65,64,447,
2023-08-14 13:32:25,主世界,Arrow,,,,弹射物击中,zzyictrl,-82,65,442,
2023-08-14 13:32:26,主世界,Arrow,,,,弹射物击中,Skeleton,-67,64,446,
2023-08-14 13:32:26,主世界,Arrow,,,,弹射物击中,Skeleton,-69,64,449,
2023-08-14 13:32:26,主世界,Skeleton,-69,64,449,生物死亡,,,,,由于zzyictrl的攻击
2023-08-14 13:32:26,主世界,Arrow,,,,弹射物击中,Skeleton,-65,64,447,
2023-08-14 13:32:27,主世界,zzyictrl,-83,65,442,使用物品,弓,,,,类型：minecraft:bow
2023-08-14 13:32:27,主世界,Arrow,,,,弹射物击中,Skeleton,-67,64,446,
2023-08-14 13:32:27,主世界,Skeleton,-67,64,446,生物死亡,,,,,由于Skeleton的攻击
2023-08-14 13:32:29,主世界,Arrow,,,,弹射物击中,Skeleton,-65,64,447,
2023-08-14 13:32:29,主世界,Skeleton,-65,64,447,生物死亡,,,,,由于zzyictrl的攻击
2023-08-14 13:32:32,主世界,zzyictrl,-71,65,448,捡起物品,Arrow,-70,63,449,2个
2023-08-14 13:32:32,主世界,zzyictrl,-70,65,448,捡起物品,Bone,-69,63,447,1个
2023-08-14 13:32:33,主世界,zzyictrl,-70,65,448,捡起物品,Bone,-68,63,449,1个
2023-08-14 13:32:33,主世界,zzyictrl,-67,65,448,捡起物品,Arrow,-66,63,447,1个
2023-08-14 13:32:33,主世界,zzyictrl,-66,65,448,捡起物品,Iron Helmet,-65,63,447,1个
2023-08-14 13:32:35,主世界,zzyictrl,-64,65,451,使用物品,弓,,,,类型：minecraft:bow
2023-08-14 13:32:36,主世界,Arrow,,,,弹射物击中,Skeleton,-64,64,456,
2023-08-14 13:32:36,主世界,Arrow,,,,弹射物击中,zzyictrl,-64,65,450,
2023-08-14 13:32:36,主世界,Arrow,,,,弹射物击中,zzyictrl,-65,65,449,
2023-08-14 13:32:36,主世界,zzyictrl,-65,66,446,使用物品,弓,,,,类型：minecraft:bow
2023-08-14 13:32:36,主世界,Arrow,,,,弹射物击中,Skeleton Horse,-67,63,445,
2023-08-14 13:32:36,主世界,Arrow,,,,弹射物击中,Skeleton,-62,64,456,
2023-08-14 13:32:37,主世界,zzyictrl,-66,65,444,捡起物品,Arrow,-66,63,445,1个
2023-08-14 13:32:37,主世界,zzyictrl,-66,65,445,捡起物品,Bone,-67,63,446,1个
2023-08-14 13:32:37,主世界,zzyictrl,-66,65,445,捡起物品,Bone,-64,63,446,1个
2023-08-14 13:32:38,主世界,Arrow,,,,弹射物击中,zzyictrl,-66,65,444,
2023-08-14 13:32:38,主世界,Arrow,,,,弹射物击中,Skeleton,-62,64,454,
2023-08-14 13:32:38,主世界,Skeleton,-62,64,454,生物死亡,,,,,由于zzyictrl的攻击
2023-08-14 13:32:38,主世界,Arrow,,,,弹射物击中,Skeleton,-62,64,458,
2023-08-14 13:32:38,主世界,Arrow,,,,弹射物击中,zzyictrl,-66,65,442,
2023-08-14 13:32:38,主世界,zzyictrl,-67,66,440,使用物品,弓,,,,类型：minecraft:bow
2023-08-14 13:32:39,主世界,Arrow,,,,弹射物击中,Skeleton,-62,64,456,
2023-08-14 13:32:39,主世界,Arrow,,,,弹射物击中,Skeleton,-62,64,458,
2023-08-14 13:32:40,主世界,Arrow,,,,弹射物击中,Skeleton,-64,64,454,
2023-08-14 13:32:40,主世界,Skeleton,-64,64,454,生物死亡,,,,,由于zzyictrl的攻击
2023-08-14 13:32:40,主世界,Arrow,,,,弹射物击中,Skeleton,-62,64,456,
2023-08-14 13:32:40,主世界,zzyictrl,-69,65,440,使用物品,弓,,,,类型：minecraft:bow
2023-08-14 13:32:41,主世界,Arrow,,,,弹射物击中,Skeleton,-62,64,458,
2023-08-14 13:32:42,主世界,Arrow,,,,弹射物击中,Skeleton,-62,64,456,
2023-08-14 13:32:42,主世界,Skeleton,-62,64,456,生物死亡,,,,,由于zzyictrl的攻击
2023-08-14 13:32:42,主世界,zzyictrl,-68,65,443,使用物品,弓,,,,类型：minecraft:bow
2023-08-14 13:32:44,主世界,Arrow,,,,弹射物击中,Skeleton,-63,64,457,
2023-08-14 13:32:44,主世界,Skeleton,-63,64,457,生物死亡,,,,,由于zzyictrl的攻击
2023-08-14 13:32:44,主世界,Arrow,,,,弹射物击中,zzyictrl,-68,65,444,
2023-08-14 13:32:46,主世界,zzyictrl,-68,65,448,捡起物品,Bow,-68,63,449,1个
2023-08-14 13:32:47,主世界,zzyictrl,-65,65,453,捡起物品,Bow,-63,63,453,1个
2023-08-14 13:32:47,主世界,zzyictrl,-64,65,453,捡起物品,Arrow,-63,63,453,2个
2023-08-14 13:32:47,主世界,zzyictrl,-64,65,453,捡起物品,Bone,-63,63,453,1个
2023-08-14 13:32:47,主世界,zzyictrl,-63,65,453,捡起物品,Iron Helmet,-62,63,454,1个
2023-08-14 13:32:47,主世界,zzyictrl,-63,65,454,捡起物品,Bow,-62,63,455,1个
2023-08-14 13:32:48,主世界,zzyictrl,-62,65,455,捡起物品,Iron Helmet,-61,63,456,1个
2023-08-14 13:32:48,主世界,zzyictrl,-61,65,455,捡起物品,Bone,-61,63,456,1个
2023-08-14 13:32:48,主世界,zzyictrl,-62,65,456,捡起物品,Bone,-62,63,458,1个
